cafe_name,location_name,full_address,main_food,like,image
그랜드뮤즈,한남동,서울특별시 용산구 한남동 726-419,"에그베네딕트, 브런치, 브런치카페",10,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200122105820_photo1_2c0028301e12.jpg
세시셀라,한남동,서울특별시 용산구 한남동 50-1,"당근케익, 카페, 카페라떼",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200812110138_photo1_b2943ef9b91e.jpg
아이 라이크 마운틴,한남동,서울시 용산구 한남동 753-9,"아메리카노, 치즈케이크, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201024084957_photo1_0a39235c8176.jpg
빌리엔젤,한남동,서울특별시 용산구 한남동 736-21,"케이크, 아메리카노, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200315055519_photo1_aff5ffee9615.jpg
런치재즈클럽,한남동,서울특별시 용산구 한남동 684-65,"와인, 브런치카페, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201230045313_photo1_9b5236b8a8e5.jpg
33 apartment,한남동,서울특별시 용산구 한남동 729-68,"스콘, 카페",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201030171331_photo1_HwEe1brFved2.jpg
블루보틀  한남 카페,한남동,서울특별시 용산구 한남동 680-1 지하1층,"라떼, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210418062835_photo1_577e7ed4211d.jpg
로우커피,한남동,서울시 용산구 한남동 683-5,"파운드케이크, 커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210211014658_photo1_6c01a27e92a7.jpg
케르반 베이커리,한남동,서울특별시 용산구 한남동 736-11,"터키디저트, 터키, 카페",21,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200504024126088_photo_1be7654ed76e.jpg
커피기업,여의도,서울시 영등포구 여의도동 13-25 정우빌딩 1층 13호,"비엔나커피, 커피, 카페",26,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201016041331_photo1_5fd250407132.jpg
뉴오리진  IFC몰점,여의도, 서울특별시 영등포구 여의도동 23,"샐러드, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210304084253670_photo_43f4a2278e2a.jpg
오헨,여의도,서울시 영등포구 여의도동 36 롯데캐슬 엠파이어 빌딩,"버터프레첼, 카페",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200609094554_photo1_898921319563.jpg
10G,여의도,서울특별시 영등포구 여의도동 23-1,"샌드위치, 카페",25,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190821115006_photo1_f231e53407bb.jpg
아티제,여의도,서울특별시 영등포구 여의도동 36 롯데캐슬엠파이어 1층 1-101호,"아메리카노, 카페, 베이커리카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200901035936_photo1_06d69fb0c864.jpg
하얀과자점,여의도,서울특별시 영등포구 여의도동 44-21 중앙빌딩 120호,"케이크, 카페, 디저트카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201225035719_photo1_04a99cc1ecc2.jpg
롤링핀 여의도KBS별관점,여의도,서울특별시 영등포구 여의도동 45-3,"앙버터, 빵집, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200810091725277_photo_08de3c7477f5.jpg
카페 마마스 여의도점,여의도,서울시 영등포구 여의도동 14-21 1F (LG 애클라트 1층),"파니니, 카페, cafe",41,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210408015442118_photo_c58c7d661ca5.jpg
스타벅스  여의도IFC몰(L1)R점,여의도,서울특별시 영등포구 여의도동 23 서울 국제금융 센터 지하1층 178호,"아메리카노, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210112111040_photo1_7ab0db04bd2b.jpg
메가커피  여의도역점,여의도,서울특별시 영등포구 여의도동 35-5,"커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210404013258_photo2_7ab0db04bd2b.jpg
엘리스 파이,여의도,서울시 영등포구 여의도동 43-3 1F (흥우빌딩 1층),"나비파이, 파이, 카페",55,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200321112026126_photo_f0f08a91881c.jpg
스타벅스 여의도점,여의도,서울특별시 영등포구 여의도동 23-9,"자몽, 블랙티, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210412015549_photo1_8ff5d915c697.jpg
카페 레이어드 현대백화점더현대서울점,여의도,서울특별시 영등포구 여의도동 22 더현대서울점 지하1층,"스콘, 베이커리, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210403065912_photo2_61f4566d7f0a.jpg
카페 진정성 여의도점,여의도,서울특별시 영등포구 여의도동 45-1,"밀크티, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200730122047505_photo_08de3c7477f5.jpg
업사이드커피 여의도점,여의도,서울특별시 영등포구 여의도동 44-23 하남빌딩 122호,"카페, 커피",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419102018_photo1_PueNis1ySK8Q.jpg
마호가니커피 여의도점,여의도,서울 영등포구 여의도동 23-3 KTB,"아메리카노, 아이스아메리카노, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200713020804386_photo_64aed13f77e5.jpg
테일러커피 더현대서울점,여의도,서울특별시 영등포구 여의도동 22 더현대서울점 지하1층,"커피, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210326063056_photo1_u1Gbho0o5xhZ.jpg
브리오슈도레 여의도점,여의도,서울특별시 영등포구 여의도동 37 아일렉스상가 1층,"크루아상, 베이커리카페, 카페",47,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56117/58563/56117_58563_80_0_2454_20161182488770_200x200.jpg
카페 콜론,여의도,서울특별시 영등포구 여의도동 25-11,"큐브라떼, 카페, cafe",13,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201011044254764_photo_b8b262f98feb.jpg
공차,여의도,서울특별시 영등포구 여의도동 24 한주빌딩 1층,"밀크티, 카페, 바닐라카페라떼",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210207011531_photo3_7ab0db04bd2b.jpg
커피빈  여의도SK증권빌딩점,여의도,"서울 영등포구 여의도동 45-1 K-Tower 1층 105호, 106호","커피, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200810025519_photo1_6010310fd5ba.jpg
카페 마마스 여의도IFC몰점,여의도,서울시 영등포구 여의도동 23 IFC몰 L1층,"파니니, 리코타치즈샐러드, 브런치카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201217121741_photo1_7ab0db04bd2b.jpg
올리버브라운,여의도,서울특별시 영등포구 여의도동 25-5,"롱블랙, 초콜릿카페, 브런치카페",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190928085240_photo1_081a9d78284b.jpg
리나스 파이낸스점,여의도,서울특별시 영등포구 여의도동 23-8,"파니니, 샌드위치, 샌드위치카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210202011447_photo1_38b8c8a119c9.jpg
서울커피,여의도,서울특별시 영등포구 여의도동 43-4,"아메리카노, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210328125014616_photo_hy5RqtXpWfkb.jpg
곤트란쉐리에,여의도,서울특별시 영등포구 여의도동 45-1,"프랑스, 빵집, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190925002650_photo1_a2669f57b151.jpg
평화다방  여의도점,여의도,서울시 영등포구 여의도동 23-10,"카스테라, 다방, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201116011232831_photo_57d1b24a423a.jpg
빵어니스타,여의도,서울특별시 영등포구 여의도동 34-8 지하1층,"비건, 빵, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201202061025927_photo_dba9ef52d0c6.jpg
스티머스커피,여의도,서울특별시 영등포구 여의도동 15-16,"크림라떼, 커피, 아이스카페모카",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191122085151_photo1_f231e53407bb.jpg
남대문 커피,여의도,서울특별시 영등포구 여의도동 14-21,"마카롱, 커피, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210105151453_photo1_PueNis1ySK8Q.jpg
이디야커피랩,논현동,서울특별시 강남구 논현동 221-17,"아메리카노, 아이스아메리카노, 카페",42,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210408112048_photo1_sDx6WTa5eIa7.jpg
우나스 (Unas),논현동,서울특별시 강남구 논현동 92 2층,"까눌레, 아보카도, 카페",67,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200625053942231_photo_32ffc02bb0f0.jpg
투썸플레이스 신논현역점,논현동,서울특별시 강남구 논현동 200-7,"아메리카노, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201123102218_photo1_bd941aba0eaf.jpg
스위츠플래닛,논현동,서울특별시 강남구 논현동 118-1,"롤케이크, 스위츠, 카페",54,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200811104712_photo1_b2943ef9b91e.jpg
아우어베이커리 싸이더스점,논현동,서울특별시 강남구 논현동 267-15,"아메리카노, 카페, 베이커리카페",19,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200815015357522_photo_q68G8dZpskOh.jpg
쁠로13,논현동,서울특별시 강남구 논현동 13-2 1층,"크로와상, 카페",17,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201102050305_photo1_f7b7bc9f7ef0.jpg
스타벅스,논현동,서울특별시 강남구 논현동 93-2,"아메리카노, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210114001732_photo1_I4JBSguSyF1Q.jpg
마츄피츄,논현동,서울특별시 강남구 논현동 254-22,"마카롱, 카페, 카페라떼",10,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201205044918577_photo_dba9ef52d0c6.jpg
수목금토 카페,논현동,서울특별시 강남구 논현동 25-6,"아이스라떼, 아인슈페너, 카페",5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200519021237183_photo_1846b867cb57.jpg
세익스피어버케이션,논현동,서울특별시 강남구 논현동 78-8,"티라미수, 갤러리카페, 이색카페",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200913030102_photo1_46bf7711eff1.jpg
라이프커피,논현동,서울특별시 강남구 논현동 101-19,"아메리카노, 카페, 북카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200926070042_photo1_666c857580f8.jpg
맷카페,논현동,서울특별시 강남구 논현동 255-5,"아메리카노, 아이스아메리카노, 카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210305010710_photo1_a8c85fb2a352.jpg
로얄라운지다이닝,논현동,서울시 강남구 논현1동 36-8,"와인, 레스토랑, 카페",11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210331104550575_photo_VEafuBttIPoZ.jpg
쎄쎄종,논현동,서울특별시 강남구 논현동 99-21 주영빌딩 1층,"타르트, 카페, 디저트카페",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200303034013097_photo_5b75844699e0.jpg
굿사마리안레시피,논현동,서울특별시 강남구 논현동 30-6,"베트남식, 레스토랑, 카페",12,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190820111413_photo1_8e6bfe6820d3.jpg
오브젝티브 커피 로스터스,논현동,서울특별시 강남구 논현2동 113-17,"로스, 커피, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191124015500_photo1_1e6f74ab1497.jpg
백미당,논현동,서울특별시 강남구 논현동 62-24,"아이스크림, 카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210304013526_photo10_0b29fec39401.jpg
치카리셔스,논현동,서울특별시 강남구 논현동 50-1,"아메리카노, 라떼, 카페",53,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200531123114179_photo_ae8e9f9ecdc3.jpg
투썸플레이스 강남구청역점,논현동,서울특별시 강남구 논현동 118-15 다른타워,"케이크, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200803113639017_photo_7e931ac0bfcf.jpg
67soho,논현동,서울특별시 강남구 논현동 67-9,"프렌치토스트, 브런치카페, 카페",8,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200810040846_photo1_15bed18bd4c2.jpg
카페써드,논현동,서울특별시 강남구 논현동 118-4,"샐러드, 카페, 카페라떼",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201025011023_photo1_a555f5542224.jpg
이디야 도산사거리점,논현동,서울특별시 강남구 논현동 98-12,"아메리카노, 카페, 카페라떼",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210129030341_photo1_6f70d4a8a958.jpg
그린마일커피,논현동,서울특별시 강남구 논현2동 242-40,"사이폰커피, 커피, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191119081740_photo1_1e6f74ab1497.jpg
에이미스커피,논현동,서울특별시 강남구 논현동 209,"브런치, 커피, 까페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210127210850_photo1_187523595553.jpg
스타벅스 서울세관사거리점,논현동,서울특별시 강남구 논현동 238-5 한국건설기술인협회,"라떼, 초콜릿, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413025908_photo1_6f70d4a8a958.jpg
티티엠,논현동,서울특별시 강남구 논현동 85-11,"스콘, 카페, 프렌치카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200714094039085_photo_76ba6a0beb55.jpg
모스가든,논현동,서울특별시 강남구 논현동 30-6,"레스토랑, 갤러리카페, 브런치카페",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201023103848_photo1_428b6de2b3ab.jpg
스타벅스 을지병원사거리점,논현동,서울특별시 강남구 논현동 59-8,"슈크림라떼, 스튜, 카페",0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210326030005_photo2_6f70d4a8a958.jpg
투썸플레이스,논현동,서울특별시 강남구 논현동 120,"케익, 케이크, 카페",1,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200408124934_photo1_fbd9d369046a.jpg
N646,논현동,서울특별시 강남구 논현동 216-8,"아인슈페너, 카페, 갤러리카페",2,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200123114938341_photo_e63ece6b7ea6.jpg
오월의종 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442,"바게트, 무화과, 카페",101,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210123030046_photo1_de2aef4ce3fd.jpg
카페마마스 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442 타임스퀘어 4층,"파니니, 리코타치즈샐러드, 브런치카페",131,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210318085058_photo1_603867369bff.jpg
마호가니커피 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442 타임스퀘어 3층,"아메리카노, 크림콜드브루, 카페",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210215051757_photo1_b2943ef9b91e.jpg
카페 드레이프,영등포,서울특별시 영등포구 당산동1가 258,"아메리카노, 카페, 카페라떼",3,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210410235801_photo2_8f90b1365009.jpg
백미당 타임스퀘어점,영등포,서울특별시 영등포구 영등포동4가 442 지하1층,"소프트아이스크림, 아이스크림, 카페",28,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210318022949080_photo_5ad86b50a6d2.jpg
비닐하우스,영등포,서울특별시 영등포구 문래동3가 54-39,"조개술찜, 카페, 카페라떼",44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200121105900_photo1_ecb688ed6886.jpg
코코빈스 당산점,영등포,서울특별시 영등포구 당산동 173-34,"메론빙수, 카페, 카페라떼",4,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200910103323_photo1_VQqJSCTzFQ7q.jpg
