restaurant_name,location_name,full_address,main_food,like,image
달의뒷편,인사동,서울시 종로구 인사동 223,"막걸리, 모듬전",79,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200707103119_photo1_07c6bea9170d.jpg
인사동노가리,인사동,서울특별시 종로구 인사동 153-4,"노가리, 명란구이",44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191222072115_photo1_abe156c5b137.jpg
달새는 달만 생각한다,인사동,서울시 종로구 관훈동 60,"찻집, 전통찻집",83,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200104063806_photo1_6d396998fbaa.jpg
포브라더스,인사동,서울특별시 종로구 종로2가 6,"쌀국수, 팟타이",6,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210310212240_photo1_a2e1b1990f36.jpg
합천돼지국밥,인사동,서울특별시 종로구 낙원동 290-1,"돼지국밥, 순대국밥",25,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200813033937_photo1_541eb04454fb.jpg
꽃 밥에피다,인사동,서울특별시 종로구 관훈동 118-26,비빔밥,52,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201221104038_photo3_aff1750cca20.jpg
오설록,인사동,서울시 종로구 관훈동 170,"녹차, 티하우스",44,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210301102009_photo1_c1634d0a6540.jpg
깡통만두,삼청동,서울특별시 종로구 재동 84-22,"비빔국수, 칼만두",655,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210412155612_photo0_Te0e56ZL6lxA.jpg
삼청동수제비,삼청동,서울특별시 종로구 삼청동 102,"수제비, 감자전",412,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210309091006606_photo_wPum8leC5MTO.jpg
레이어드,삼청동,서울특별시 종로구 재동 84-14,"얼그레이스콘, 스콘",173,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210309113404_photo4_77513f8dd560.jpg
긴자 바이린 종로점,삼청동,서울특별시 종로구 사간동 93,가츠동,608,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200923113253_photo1_2483f18cd56e.jpg
스미스가좋아하는한옥,삼청동,서울특별시 종로구 사간동 62-1,"봉골레, 버섯크림리조또",289,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210404121526040_photo_8eaccc306269.jpg
풍년쌀농산,삼청동,서울특별시 종로구 화동 81-1,"떡꼬치, 떡볶이",478,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210305053038108_photo_b02469afd3af.jpg
황생가칼국수,삼청동,서울특별시 종로구 소격동 84,"사골칼국수, 칼국수",200,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307110409767_photo_.jpg
부띠끄경성,삼청동,서울특별시 종로구 팔판동 89,"까르보나라, 스테이크",511,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201108103454850_photo_5ad86b50a6d2.jpg
기와탭룸,삼청동,서울특별시 종로구 소격동 158-4,수제맥주,260,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200923113103_photo1_2483f18cd56e.jpg
라면 땡기는 날,삼청동,서울특별시 종로구 화동 138-21,"짬뽕라면, 해장라면",320,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201011123540_photo1_3ffaa7b0514c.jpg
화양연화,삼청동,서울특별시 종로구 계동 78-2,"팟타이, 뿌팟퐁커리",153,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201105064636_photo1_49cacd37483c.jpg
큰기와집,삼청동,서울시 종로구 소격동 122-3,"게장, 간장게장",277,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190616090332732_photo_b72a77c841fe.jpg
조금,삼청동,서울시 종로구 관훈동 118-36,"일본식, 솥밥",117,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200201091316_photo1_wrTPSEpv4a0k.jpg
후스테이블,삼청동,서울시 종로구 계동 140-4,"알리오올리오, 크림파스타",87,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200927021738892_photo_ac7b4daa4e93.jpg
커피방앗간,삼청동,서울시 종로구 화동 102-1,초코와플,174,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190804083207_photo1_7f6e1ba1e7eb.jpg
북막골,삼청동,서울특별시 종로구 삼청동 30-2,"로스팅, 갈비",240,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20181226032651_photo1_d0aae9ecf5e6.jpg
소금집 델리 안국점,삼청동,서울특별시 종로구 계동 101-12 1층,"잠봉뵈르, 샌드위치",42,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210415071434_photo1_e30365e0d307.jpg
차 마시는 뜰,삼청동,서울시 종로구 삼청동 35-169,"팥빙수, 오미자차",193,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210125111409920_photo_2c2906c7be9f.jpg
다운타우너 안국점,삼청동,서울특별시 종로구 재동 85-3 1층,"아보카도버거, 프라이즈",24,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419224928_photo1_cfce7390159a.jpg
안국153,삼청동,서울특별시 종로구 안국동 153,"앙버터, 밀크티",65,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200929124138_photo1_84c32705a85d.jpg
어니언 안국점,삼청동,서울특별시 종로구 계동 146-1,"아메리카노, 팡도르",33,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210405170644_photo0_vVFyXDEBVFu0.jpg
더키친살바토레쿠오모,삼청동,서울특별시 종로구 수송동 85 서머셋 팰리스 1F,피자,90,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201129023322_photo1_37bcdfc34693.jpg
몽중헌 안국점,삼청동,서울시 종로구 화동 117,"딤섬, 탕수육",81,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201206044923_photo1_nfwAsCeu1MZx.jpg
이태리재,삼청동,서울특별시 종로구 소격동 158-1,"아란치니, 어란파스타",205,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201104101211_photo1_9851a19bb88b.jpg
서울서 둘째로 잘하는집,삼청동,서울시 종로구 삼청동 28-21,단팥죽,84,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210107102406459_photo_3e7593edcd24.jpg
눈나무집,삼청동,서울시 종로구 삼청동 20-8,"김치말이국수, 떡갈비",202,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210407124501_photo1_b57593d1e0db.jpg
C 플라밍고,삼청동,서울특별시 종로구 소격동 125,"누텔라케이크, 케이크",140,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200928101920711_photo_ac7b4daa4e93.jpg
수와래,삼청동,서울특별시 종로구 삼청동 35-116 2층,"파스타, 스테이크",85,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210112092317789_photo_d39197d815e6.jpg
북촌빙수,삼청동,서울특별시 종로구 팔판동 63-3,"팥빙수, 빙수",79,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200715042935162_photo_1be7654ed76e.jpg
먹쉬돈나 삼청동점,삼청동,서울특별시 종로구 화동 137-4,"치즈떡볶이, 해물떡볶이",164,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210107105041886_photo_3e7593edcd24.jpg
토속촌,광화문,서울특별시 종로구 체부동 85-1,"삼계탕, 인삼주",664,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210315165624_photo1_a78a79c84e62.jpg
광화문 미진,광화문,서울 종로구 청진동 24,"냉메밀, 메밀전병",909,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210406111105_photo1_zBUc3V2M2OCt.jpg
청진옥,광화문,서울특별시 종로구 청진동 183-1,"해장국, 선지해장국",603,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210318123529_photo1_Nm0ULH5g8GOd.jpg
무교동 북어국집,광화문,서울특별시 중구 다동 173,"북어국, 북어해장국",341,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210330104130_photo2_d779f5dc2a98.jpg
포비,광화문,서울특별시 종로구 청진동 268-2,"베이글, 플레인베이글",156,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210419113530_photo3_abebb0d05210.jpg
체부동잔치집,광화문,서울특별시 종로구 체부동 190,"들깨칼국수, 잔치국수",354,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210228085424703_photo_ROIEHd5UhphT.jpg
긴자 바이린 종로점,광화문,서울특별시 종로구 사간동 93,가츠동,608,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200923113253_photo1_2483f18cd56e.jpg
안주마을,광화문,서울특별시 종로구 내자동 1-2,"감자전, 계란찜",192,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210131100150_photo1_a424a96149b9.jpg
스미스가좋아하는한옥,광화문,서울특별시 종로구 사간동 62-1,"봉골레, 버섯크림리조또",289,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210404121526040_photo_8eaccc306269.jpg
이태리총각,광화문,서울특별시 종로구 통인동 137-6,"까르보나라, 봉골레",480,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200803090115_photo1_b2943ef9b91e.jpg
원흥,광화문,서울특별시 중구 다동 92,"짬뽕, 고기튀김",416,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210204113258297_photo_0caf5de8a3e4.jpg
풍년쌀농산,광화문,서울특별시 종로구 화동 81-1,"떡꼬치, 떡볶이",478,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210305053038108_photo_b02469afd3af.jpg
청키면가 무교점,광화문,서울특별시 중구 다동 58-1,"완탕면, 볶음밥",478,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210402052212986_photo_fabc48758b07.jpg
황생가칼국수,광화문,서울특별시 종로구 소격동 84,"사골칼국수, 칼국수",200,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307110409767_photo_.jpg
광화문국밥,광화문,서울특별시 중구 정동 1-48,"돼지국밥, 평양냉면",143,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210304091435149_photo_.jpg
갈리나데이지,광화문,서울특별시 종로구 통인동 118-15,"어란파스타, 뇨끼",414,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200127025425_photo1_FoyIWxPxct8g.jpg
광화문집,광화문,서울특별시 종로구 당주동 43,"김치찌개, 계란말이",480,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210118120938998_photo_fe1650f3c430.jpg
이문설농탕,광화문,서울특별시 종로구 견지동 88,"설농탕, 설렁탕",468,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210314023626_photo1_JjiRjPNcU7zh.jpg
서촌계단집,광화문,서울특별시 종로구 내자동 11-1,"참소라, 해물라면",600,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210317084317_photo1_4d704333552d.jpg
포담,광화문,서울특별시 종로구 통인동 137-7,"샤오롱빠오, 탕수육",343,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200811043619448_photo_3af142fa5c10.jpg
잘빠진메밀,광화문,서울특별시 종로구 통인동 118-3 지하1층,"막국수, 메밀전병",316,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210403042902_photo1_0231a0777d59.jpg
부띠끄경성,광화문,서울특별시 종로구 팔판동 89,"까르보나라, 스테이크",511,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201108103454850_photo_5ad86b50a6d2.jpg
기와탭룸,광화문,서울특별시 종로구 소격동 158-4,수제맥주,260,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200923113103_photo1_2483f18cd56e.jpg
라면 땡기는 날,광화문,서울특별시 종로구 화동 138-21,"짬뽕라면, 해장라면",320,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201011123540_photo1_3ffaa7b0514c.jpg
파워플랜트,광화문,서울특별시 종로구 청진동 246 D타워 3층,"맥주, 플래터",399,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200419104850_photo1_a8KtahP0JSRT.jpg
효자동초밥,광화문,서울특별시 종로구 통의동 59,"미니우동, 초밥",339,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210321234257_photo2_5f3a51b4b5f9.jpg
테라로사 광화문점,광화문,서울특별시 종로구 중학동 19 더케이트윈타워 B동 1층,"아메리카노, 아이스아메리카노",186,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201218064058_photo1_abebb0d05210.jpg
오가와,광화문,서울시 종로구 당주동 5 로얄빌딩 B1,"스시오마카세, 오마카세",280,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201201114246_photo1_4dc136f992ed.jpg
미술관옆집,광화문,서울특별시 종로구 통의동 35-37,"아메리카노, 카페라떼",138,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200214101013_photo1_e1707a87f3ea.jpg
고가빈커리,광화문,서울특별시 종로구 내수동 110-48,"시금치커리, 버터치킨커리",124,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210201081042_photo1_5f01ae8777eb.jpg
명동교자 본점,명동,서울특별시 중구 명동2가 25-2,"칼국수, 만두",1386,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210418113511_photo1_e5ca9fb9c466.jpg
애성회관,명동,서울특별시 중구 북창동 93-36,"곰탕, 한우곰탕",491,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210409155148_photo1_des3bFg9aT6J.jpg
커피한약방,명동,서울특별시 중구 을지로2가 101-34,"아메리카노, 카푸치노",444,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210324044453_photo1_c6208bdda351.jpg
무교동 북어국집,명동,서울특별시 중구 다동 173,"북어국, 북어해장국",341,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210330104130_photo2_d779f5dc2a98.jpg
란주칼면,명동,서울특별시 중구 충무로1가 25-14,"도삭면, 꿔바로우",378,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210314085441747_photo_.jpg
황소고집,명동,서울특별시 종로구 관철동 11-11,"고추장불고기, 불고기백반",738,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210414034122459_photo_0117bcbb6c7b.jpg
컨트리맨즈,명동,서울특별시 종로구 관철동 11-14,"시카고피자, 토마토파스타",457,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210402054145_photo1_222c7343f723.jpg
명동교자 분점,명동,서울특별시 중구 명동2가 33-4,"칼국수, 만두",136,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210410100603060_photo_7oVlih8S1sCT.jpg
남포면옥 시청점,명동,서울특별시 중구 다동 125,"냉면, 갈비탕",256,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200904053929_photo1_04a99cc1ecc2.jpg
이나니와 요스케 시청점,명동,서울특별시 중구 을지로1가 192-11 재능빌딩 1층,"냉우동, 고로케",828,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210215044543_photo1_m2CBrnlDIdU1.jpg
원흥,명동,서울특별시 중구 다동 92,"짬뽕, 고기튀김",416,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210204113258297_photo_0caf5de8a3e4.jpg
청키면가 무교점,명동,서울특별시 중구 다동 58-1,"완탕면, 볶음밥",478,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210402052212986_photo_fabc48758b07.jpg
안즈 을지로점,명동,서울특별시 중구 수하동 66번지 페럼타워 빌딩 지하 1층,"돈카츠, 돈까스",194,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201121032520_photo1_77513f8dd560.jpg
싱싱해물나라,명동,서울시 종로구 관철동 11-2 2층,"고등어회, 갈치회",250,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191225025605_photo1_dLSRBYC4dbni.jpg
반쥴,명동,서울특별시 종로구 관철동 12-16,"아메리카노, 비엔나커피",183,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210321200556_photo6_bb7396123151.jpg
샤이바나,명동,서울특별시 중구 무교동 97,"스파게티, 코울슬로",229,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210211055949_photo1_c97eb69f6be8.jpg
미성옥,명동,서울특별시 중구 명동1가 54-5,"설렁탕, 곰탕",187,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201216114545_photo1_AnMVavwD8JFa.jpg
명동돈가스,명동,서울특별시 중구 명동1가 59-13,"히레까스, 로스까스",157,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413123831_photo2_0b29fec39401.jpg
스시 조,명동,서울특별시 중구 소공동 87-1 웨스틴조선호텔 20층,오마카세,168,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200915095814213_photo_0caf5de8a3e4.jpg
신성식당,명동,서울특별시 중구 북창동 81,굴보쌈,147,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200120032946_photo1_m2CBrnlDIdU1.jpg
금산제면소,명동,서울특별시 중구 회현동2가 31-1,"탄탄멘, 탄탄면",67,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413072716_profile_photo1_a2e1b1990f36.jpg
종로돈부리,명동,서울특별시 종로구 관철동 7-15,"사케동, 카이센동",89,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210225063639_photo1_5b502b20f463.jpg
부민옥,명동,서울특별시 중구 다동 134-4,"육개장, 양곰탕",190,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210225100850169_photo_b4db0c4f8cc2.jpg
딘타이펑 명동중앙점,명동,서울특별시 중구 명동1가 59-1 증권빌딩 2층,"샤오롱바오, 우육면",221,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411104431_photo1_219e611e4c2e.jpg
주옥,명동,서울특별시 강남구 청담동 18-3,"런치코스, 저녁코스",127,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210303171240_photo1_d0f2e47466e8.jpg
더식당,명동,서울특별시 중구 명동2가 31-4 2층,"꼬막비빔밥, 랍스타",228,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200510020331_photo1_3c7f0ebf723d.jpg
아웃백 명동점,명동,서울특별시 중구 을지로2가 199-13 3층,"투움바파스타, 베이비백립",7,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210306024624_photo1_6010310fd5ba.jpg
루프트커피 명동점,명동,서울특별시 중구 충무로2가 50-10,"아메리카노, 아이스아메리카노",74,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200826222316_photo1_d7d578b999f9.jpg
풍남 원조 골뱅이,명동,서울특별시 중구 을지로3가 350,골뱅이,53,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201206123841121_photo_c10fa390751e.jpg
충무집,명동,서울특별시 중구 다동 123-1,"잡어회, 도다리쑥국",120,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20191102022520_photo1_3cSsuoMa8pcP.jpg
쉑쉑버거,강남역,서울특별시 강남구 역삼동 809-13 1층,"치즈프라이, 쉐이크",350,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411084446763_photo_4e25a1bf375c.jpg
요멘야 고에몬,강남역,서울시 서초구 서초4동 1317-13 1층,"리조또, 오믈렛",972,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210310085448_photo2_61ae0940df8a.jpg
미즈컨테이너,강남역,서울특별시 서초구 서초동 1316-29 타임빌딩 1층,"샐러드파스타, 떠먹는피자",1276,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210316121813_photo1_3a0aa2d2846e.jpg
어글리스토브,강남역,서울특별시 강남구 역삼동 817-36,"크랩로제파스타, 스테이크",925,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210131124223_photo1_b67390846121.jpg
알베르,강남역,서울특별시 강남구 역삼동 618-11,"아메리카노, 티라미수",549,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210331113605_photo1_306f913de407.jpg
호랑이식당,강남역,서울특별시 강남구 역삼동 810-14 1층,"차슈덮밥, 마제면",547,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210307114754388_photo_fe1650f3c430.jpg
바비레드 강남본점,강남역,서울특별시 강남구 역삼동 618-18 지하 1층,"크림파스타, 스테이크",908,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210407105402410_photo_bd9ab61146f8.jpg
대우부대찌개,강남역,서울특별시 강남구 역삼동 641-18,"부대찌개, 부대찌게",562,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210115093534_photo1_AnMVavwD8JFa.jpg
무월식탁,강남역,서울특별시 강남구 역삼동 812-15,"간장새우덮밥, 꼬막비빔밥",338,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210203012119570_photo_ef4dc08d5256.jpg
프리모 바치오바치,강남역,서울특별시 강남구 역삼동 816-3,"빠네, 파스타",453,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210226115703_photo1_3e07a5522cf4.jpg
갓덴스시,강남역,서울시 강남구 역삼동 822-4 강남제일빌딩 1층,"초밥, 회전초밥",202,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210401085731_photo2_fd993a6fc3b2.jpg
마녀주방 강남점,강남역,서울특별시 강남구 역삼1동 818-14 크리스탈빌딩 지하1층,"스테이크, 빠네크림파스타",1284,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210106053535_photo1_a79cbd90daf2.jpg
낙원타코,강남역,서울특별시 강남구 역삼동 812-9,"파히타, 파스타",83,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210413200504_photo1_fc7b092373c7.jpg
에머이 강남역점,강남역,서울특별시 강남구 역삼동 826-26 2층,"분짜, 양지쌀국수",233,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210318085310_photo1_603867369bff.jpg
무월,강남역,서울특별시 강남구 역삼동 811-12,"막걸리, 고추튀김",508,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201221102545256_photo_76b25e31bdbd.jpg
땀땀,강남역,서울특별시 강남구 역삼동 817-31,"곱창쌀국수, 소곱창쌀국수",112,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210406123442089_photo_6bc28ebf7ef8.jpg
토끼정 본점,강남역,서울특별시 강남구 역삼동 812-5,"크림카레우동, 고로케",2178,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210420112239_photo1_9fc29d205d06.jpg
을밀대 강남점,강남역,서울특별시 강남구 역삼동 826-37 쌍용플래티넘밸류 B-147,"물냉면, 평양냉면",352,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210411124223_photo1_ebA8OToEL5QH.jpg
덕자네방앗간,강남역,서울특별시 서초구 서초동 1303-10,"떡볶이, 김밥",254,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210214070138691_photo_3dcd82ae0d0e.jpg
딘타이펑 강남역점,강남역,서울특별시 서초구 서초동 1317-31 세계빌딩 2층,"샤오롱바오, 우육면",283,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210101024546950_photo_0f71b8e39c09.jpg
훌리오 강남역본점,강남역,서울특별시 강남구 역삼동 619-1,"파히타, 퀘사디아",332,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210322144457_photo0_B2IlyErIsLn8.jpg
어거스트힐,강남역,서울특별시 강남구 역삼동 616-18,"고르곤졸라피자, 불고기피자",227,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20200801043703449_photo_0c355c4fe535.jpg
창고43 강남점,강남역,서울특별시 강남구 역삼동 826-20 지하1층,등심,128,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210410064943_photo1_f345dc6053e7.jpg
구스아일랜드 브루하우스,강남역,서울특별시 강남구 역삼동 833-1,"샘플러, 맥주",184,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210201073917_photo1_AnMVavwD8JFa.jpg
육전식당,강남역,서울특별시 강남구 역삼동 823-10,"삼겹살, 목살",158,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210410102453_photo1_AY3vP9Gv91m4.jpg
느린마을 양조장,강남역,서울특별시 서초구 서초동 1316-28,"막걸리, 김치전",176,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210405011701_photo1_634977ae8ff0.jpg
강남불백 1호점,강남역,서울특별시 강남구 역삼동 827-23,우삼겹,261,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210314123123_photo1_a8KtahP0JSRT.jpg
마초쉐프 강남역점,강남역,"서울특별시 강남구 역삼동 817-35 파빌리온빌딩 6, 7층","스테이크, 크림파스타",266,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210316040413941_photo_fe1650f3c430.jpg
버터핑거 팬케이크,강남역,서울시 서초구 서초동 1317,"팬케이크, 프렌치토스트",218,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201012111614_photo1_8afe8efd53e6.jpg
호우초밥,강남역,서울특별시 서초구 서초4동 1309-1,"참치, 초밥",324,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20190830055442049_photo_rkxWSJDlYpPR.jpg
신도림 참족발,신도림,서울특별시 구로구 신도림동 337,족발,101,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210225064025_photo1_5b502b20f463.jpg
이스트바이게이트,신도림,서울특별시 구로구 신도림동 692,"팟타이, 스프링롤",53,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210131055404493_photo_2d4cbe0829eb.jpg
강촌숯불닭갈비,신도림,서울특별시 구로구 구로5동 29-22,"닭갈비, 숯불닭갈비",100,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201025055105714_photo_d99355676cac.jpg
비밀 시그니쳐,신도림,서울특별시 구로구 신도림동 692 현대백화점 디큐브시티 6층,"에그베네딕트, 리조또",59,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210103034827_photo1_f7b7bc9f7ef0.jpg
문어부인삼교비,신도림,서울특별시 구로구 신도림동 337,삼겹살,86,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20210124113908906_photo_jXY9687b063W.jpg
빈브라더스,신도림,서울특별시 구로구 신도림동 692 디큐브시티,"아메리카노, 플랫화이트",53,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/300_300_20201115110300_photo1_VQqJSCTzFQ7q.jpg
